date	dateNorm	deaths	cumDeaths	totalTweets	nonRTs	rTs	pos	neg	neu
1383084000	30/10/2013	74	85606	0	0	0	0	0	0
1383170400	31/10/2013	78	85684	0	0	0	0	0	0
1383256800	01/11/2013	94	85778	0	0	0	0	0	0
1383343200	02/11/2013	71	85849	0	0	0	0	0	0
1383429600	03/11/2013	48	85897	0	0	0	0	0	0
1383516000	04/11/2013	84	85981	0	0	0	0	0	0
1383602400	05/11/2013	64	86045	0	0	0	0	0	0
1383688800	06/11/2013	66	86111	0	0	0	0	0	0
1383775200	07/11/2013	65	86176	0	0	0	0	0	0
1383861600	08/11/2013	111	86287	0	0	0	0	0	0
1383948000	09/11/2013	88	86375	0	0	0	0	0	0
1384034400	10/11/2013	67	86442	0	0	0	0	0	0
1384120800	11/11/2013	112	86554	0	0	0	0	0	0
1384207200	12/11/2013	80	86634	0	0	0	0	0	0
1384293600	13/11/2013	82	86716	0	0	0	0	0	0
1384380000	14/11/2013	104	86820	0	0	0	0	0	0
1384466400	15/11/2013	98	86918	0	0	0	0	0	0
1384552800	16/11/2013	103	87021	0	0	0	0	0	0
1384639200	17/11/2013	63	87084	0	0	0	0	0	0
1384725600	18/11/2013	91	87175	0	0	0	0	0	0
1384812000	19/11/2013	64	87239	0	0	0	0	0	0
1384898400	20/11/2013	59	87298	0	0	0	0	0	0
1384984800	21/11/2013	93	87391	0	0	0	0	0	0
1385071200	22/11/2013	101	87492	0	0	0	0	0	0
1385157600	23/11/2013	161	87653	0	0	0	0	0	0
1385244000	24/11/2013	100	87753	0	0	0	0	0	0
1385330400	25/11/2013	105	87858	0	0	0	0	0	0
1385416800	26/11/2013	101	87959	0	0	0	0	0	0
1385503200	27/11/2013	87	88046	0	0	0	0	0	0
1385589600	28/11/2013	156	88202	0	0	0	0	0	0
1385676000	29/11/2013	108	88310	0	0	0	0	0	0
1385762400	30/11/2013	138	88448	0	0	0	0	0	0
1385848800	01/12/2013	124	88572	0	0	0	0	0	0
1385935200	02/12/2013	95	88667	0	0	0	0	0	0
1386021600	03/12/2013	39	88706	0	0	0	0	0	0
1386108000	04/12/2013	70	88776	0	0	0	0	0	0
1386194400	05/12/2013	66	88842	0	0	0	0	0	0
1386280800	06/12/2013	177	89019	0	0	0	0	0	0
1386367200	07/12/2013	140	89159	0	0	0	0	0	0
1386453600	08/12/2013	101	89260	0	0	0	0	0	0
1386540000	09/12/2013	127	89387	0	0	0	0	0	0
1386626400	10/12/2013	127	89514	0	0	0	0	0	0
1386712800	11/12/2013	93	89607	0	0	0	0	0	0
1386799200	12/12/2013	99	89706	0	0	0	0	0	0
1386885600	13/12/2013	75	89781	0	0	0	0	0	0
1386972000	14/12/2013	100	89881	0	0	0	0	0	0
1387058400	15/12/2013	175	90056	0	0	0	0	0	0
1387144800	16/12/2013	126	90182	0	0	0	0	0	0
1387231200	17/12/2013	208	90390	0	0	0	0	0	0
1387317600	18/12/2013	145	90535	0	0	0	0	0	0
1387404000	19/12/2013	154	90689	0	0	0	0	0	0
1387490400	20/12/2013	103	90792	0	0	0	0	0	0
1387576800	21/12/2013	153	90945	0	0	0	0	0	0
1387663200	22/12/2013	210	91155	0	0	0	0	0	0
1387749600	23/12/2013	176	91331	0	0	0	0	0	0
1387836000	24/12/2013	124	91455	0	0	0	0	0	0
1387922400	25/12/2013	77	91532	0	0	0	0	0	0
1388008800	26/12/2013	103	91635	0	0	0	0	0	0
1388095200	27/12/2013	75	91710	0	0	0	0	0	0
1388181600	28/12/2013	175	91885	0	0	0	0	0	0
1388268000	29/12/2013	83	91968	0	0	0	0	0	0
1388354400	30/12/2013	48	92016	0	0	0	0	0	0
1388440800	31/12/2013	115	92131	0	0	0	0	0	0
1388527200	01/01/2014	129	92260	0	0	0	0	0	0
1388613600	02/01/2014	60	92320	0	0	0	0	0	0
1388700000	03/01/2014	97	92417	0	0	0	0	0	0
1388786400	04/01/2014	72	92489	0	0	0	0	0	0
1388872800	05/01/2014	103	92592	0	0	0	0	0	0
1388959200	06/01/2014	153	92745	0	0	0	0	0	0
1389045600	07/01/2014	158	92903	0	0	0	0	0	0
1389132000	08/01/2014	164	93067	0	0	0	0	0	0
1389218400	09/01/2014	186	93253	0	0	0	0	0	0
1389304800	10/01/2014	91	93344	0	0	0	0	0	0
1389391200	11/01/2014	134	93478	0	0	0	0	0	0
1389477600	12/01/2014	189	93667	0	0	0	0	0	0
1389564000	13/01/2014	76	93743	0	0	0	0	0	0
1389650400	14/01/2014	74	93817	0	0	0	0	0	0
1389736800	15/01/2014	85	93902	0	0	0	0	0	0
1389823200	16/01/2014	86	93988	0	0	0	0	0	0
1389909600	17/01/2014	142	94130	0	0	0	0	0	0
1389996000	18/01/2014	186	94316	0	0	0	0	0	0
1390082400	19/01/2014	160	94476	0	0	0	0	0	0
1390168800	20/01/2014	97	94573	0	0	0	0	0	0
1390255200	21/01/2014	103	94676	0	0	0	0	0	0
1390341600	22/01/2014	90	94766	0	0	0	0	0	0
1390428000	23/01/2014	118	94884	0	0	0	0	0	0
1390514400	24/01/2014	89	94973	0	0	0	0	0	0
1390600800	25/01/2014	106	95079	0	0	0	0	0	0
1390687200	26/01/2014	90	95169	0	0	0	0	0	0
1390773600	27/01/2014	107	95276	0	0	0	0	0	0
1390860000	28/01/2014	157	95433	0	0	0	0	0	0
1390946400	29/01/2014	93	95526	0	0	0	0	0	0
1391032800	30/01/2014	117	95643	0	0	0	0	0	0
1391119200	31/01/2014	115	95758	0	0	0	0	0	0
1391205600	01/02/2014	175	95933	0	0	0	0	0	0
1391292000	02/02/2014	177	96110	0	0	0	0	0	0
1391378400	03/02/2014	135	96245	0	0	0	0	0	0
1391464800	04/02/2014	100	96345	0	0	0	0	0	0
1391551200	05/02/2014	67	96412	0	0	0	0	0	0
1391637600	06/02/2014	113	96525	0	0	0	0	0	0
1391724000	07/02/2014	132	96657	0	0	0	0	0	0
1391810400	08/02/2014	191	96848	0	0	0	0	0	0
1391896800	09/02/2014	210	97058	0	0	0	0	0	0
1391983200	10/02/2014	126	97184	0	0	0	0	0	0
1392069600	11/02/2014	97	97281	0	0	0	0	0	0
1392156000	12/02/2014	177	97458	0	0	0	0	0	0
1392242400	13/02/2014	63	97521	0	0	0	0	0	0
1392328800	14/02/2014	159	97680	0	0	0	0	0	0
1392415200	15/02/2014	139	97819	0	0	0	0	0	0
1392501600	16/02/2014	100	97919	0	0	0	0	0	0
1392588000	17/02/2014	84	98003	0	0	0	0	0	0
1392674400	18/02/2014	96	98099	0	0	0	0	0	0
1392760800	19/02/2014	103	98202	0	0	0	0	0	0
1392847200	20/02/2014	142	98344	0	0	0	0	0	0
1392933600	21/02/2014	115	98459	0	0	0	0	0	0
1393020000	22/02/2014	88	98547	0	0	0	0	0	0
1393106400	23/02/2014	164	98711	0	0	0	0	0	0
1393192800	24/02/2014	96	98807	0	0	0	0	0	0
1393279200	25/02/2014	43	98850	0	0	0	0	0	0
1393365600	26/02/2014	174	99024	0	0	0	0	0	0
1393452000	27/02/2014	73	99097	0	0	0	0	0	0
1393538400	28/02/2014	91	99188	0	0	0	0	0	0
1393624800	01/03/2014	133	99321	0	0	0	0	0	0
1393711200	02/03/2014	61	99382	0	0	0	0	0	0
1393797600	03/03/2014	86	99468	0	0	0	0	0	0
1393884000	04/03/2014	50	99518	0	0	0	0	0	0
1393970400	05/03/2014	79	99597	0	0	0	0	0	0
1394056800	06/03/2014	79	99676	0	0	0	0	0	0
1394143200	07/03/2014	146	99822	0	0	0	0	0	0
1394229600	08/03/2014	125	99947	0	0	0	0	0	0
1394316000	09/03/2014	92	100039	0	0	0	0	0	0
1394402400	10/03/2014	32	100071	0	0	0	0	0	0
1394488800	11/03/2014	104	100175	0	0	0	0	0	0
1394575200	12/03/2014	67	100242	0	0	0	0	0	0
1394661600	13/03/2014	45	100287	0	0	0	0	0	0
1394748000	14/03/2014	74	100361	0	0	0	0	0	0
1394834400	15/03/2014	128	100489	0	0	0	0	0	0
1394920800	16/03/2014	94	100583	0	0	0	0	0	0
1395007200	17/03/2014	69	100652	0	0	0	0	0	0
1395093600	18/03/2014	101	100753	0	0	0	0	0	0
1395180000	19/03/2014	83	100836	0	0	0	0	0	0
1395266400	20/03/2014	138	100974	0	0	0	0	0	0
1395352800	21/03/2014	101	101075	0	0	0	0	0	0
1395439200	22/03/2014	81	101156	0	0	0	0	0	0
1395525600	23/03/2014	99	101255	0	0	0	0	0	0
1395612000	24/03/2014	99	101354	0	0	0	0	0	0
1395698400	25/03/2014	75	101429	0	0	0	0	0	0
1395784800	26/03/2014	85	101514	0	0	0	0	0	0
1395871200	27/03/2014	86	101600	0	0	0	0	0	0
1395957600	28/03/2014	82	101682	0	0	0	0	0	0
1396044000	29/03/2014	57	101739	0	0	0	0	0	0
1396130400	30/03/2014	43	101782	0	0	0	0	0	0
1396213200	31/03/2014	81	101863	0	0	0	0	0	0
1396299600	01/04/2014	110	101973	0	0	0	0	0	0
1396386000	02/04/2014	124	102097	0	0	0	0	0	0
1396472400	03/04/2014	87	102184	0	0	0	0	0	0
1396558800	04/04/2014	132	102316	0	0	0	0	0	0
1396645200	05/04/2014	136	102452	0	0	0	0	0	0
1396731600	06/04/2014	135	102587	0	0	0	0	0	0
1396818000	07/04/2014	93	102680	0	0	0	0	0	0
1396904400	08/04/2014	91	102771	0	0	0	0	0	0
1396990800	09/04/2014	55	102826	0	0	0	0	0	0
1397077200	10/04/2014	149	102975	0	0	0	0	0	0
1397163600	11/04/2014	109	103084	0	0	0	0	0	0
1397250000	12/04/2014	94	103178	0	0	0	0	0	0
1397336400	13/04/2014	127	103305	0	0	0	0	0	0
1397422800	14/04/2014	102	103407	0	0	0	0	0	0
1397509200	15/04/2014	123	103530	0	0	0	0	0	0
1397595600	16/04/2014	77	103607	0	0	0	0	0	0
1397682000	17/04/2014	103	103710	0	0	0	0	0	0
1397768400	18/04/2014	104	103814	0	0	0	0	0	0
1397854800	19/04/2014	89	103903	0	0	0	0	0	0
1397941200	20/04/2014	189	104092	0	0	0	0	0	0
1398027600	21/04/2014	85	104177	0	0	0	0	0	0
1398114000	22/04/2014	58	104235	0	0	0	0	0	0
1398200400	23/04/2014	67	104302	0	0	0	0	0	0
1398286800	24/04/2014	143	104445	0	0	0	0	0	0
1398373200	25/04/2014	82	104527	0	0	0	0	0	0
1398459600	26/04/2014	100	104627	0	0	0	0	0	0
1398546000	27/04/2014	132	104759	0	0	0	0	0	0
1398632400	28/04/2014	108	104867	0	0	0	0	0	0
1398718800	29/04/2014	117	104984	0	0	0	0	0	0
1398805200	30/04/2014	100	105084	0	0	0	0	0	0
1398891600	01/05/2014	133	105217	0	0	0	0	0	0
1398978000	02/05/2014	93	105310	0	0	0	0	0	0
1399064400	03/05/2014	79	105389	0	0	0	0	0	0
1399150800	04/05/2014	72	105461	0	0	0	0	0	0
1399237200	05/05/2014	113	105574	0	0	0	0	0	0
1399323600	06/05/2014	78	105652	0	0	0	0	0	0
1399410000	07/05/2014	94	105746	0	0	0	0	0	0
1399496400	08/05/2014	77	105823	0	0	0	0	0	0
1399582800	09/05/2014	88	105911	0	0	0	0	0	0
1399669200	10/05/2014	96	106007	0	0	0	0	0	0
1399755600	11/05/2014	108	106115	0	0	0	0	0	0
1399842000	12/05/2014	66	106181	0	0	0	0	0	0
1399928400	13/05/2014	62	106243	0	0	0	0	0	0
1400014800	14/05/2014	142	106385	0	0	0	0	0	0
1400101200	15/05/2014	148	106533	0	0	0	0	0	0
1400187600	16/05/2014	110	106643	0	0	0	0	0	0
1400274000	17/05/2014	76	106719	0	0	0	0	0	0
1400360400	18/05/2014	45	106764	0	0	0	0	0	0
1400446800	19/05/2014	58	106822	0	0	0	0	0	0
1400533200	20/05/2014	99	106921	0	0	0	0	0	0
1400619600	21/05/2014	69	106990	0	0	0	0	0	0
1400706000	22/05/2014	88	107078	0	0	0	0	0	0
1400792400	23/05/2014	57	107135	0	0	0	0	0	0
1400878800	24/05/2014	56	107191	0	0	0	0	0	0
1400965200	25/05/2014	51	107242	0	0	0	0	0	0
1401051600	26/05/2014	107	107349	0	0	0	0	0	0
1401138000	27/05/2014	91	107440	0	0	0	0	0	0
1401224400	28/05/2014	104	107544	0	0	0	0	0	0
1401310800	29/05/2014	75	107619	0	0	0	0	0	0
1401397200	30/05/2014	108	107727	0	0	0	0	0	0
1401483600	31/05/2014	51	107778	0	0	0	0	0	0
1401570000	01/06/2014	62	107840	0	0	0	0	0	0
1401656400	02/06/2014	70	107910	0	0	0	0	0	0
1401742800	03/06/2014	161	108071	0	0	0	0	0	0
1401829200	04/06/2014	64	108135	0	0	0	0	0	0
1401915600	05/06/2014	56	108191	0	0	0	0	0	0
1402002000	06/06/2014	67	108258	0	0	0	0	0	0
1402088400	07/06/2014	105	108363	0	0	0	0	0	0
1402174800	08/06/2014	87	108450	0	0	0	0	0	0
1402261200	09/06/2014	72	108522	0	0	0	0	0	0
1402347600	10/06/2014	78	108600	0	0	0	0	0	0
1402434000	11/06/2014	76	108676	0	0	0	0	0	0
1402520400	12/06/2014	43	108719	0	0	0	0	0	0
1402606800	13/06/2014	85	108804	0	0	0	0	0	0
1402693200	14/06/2014	120	108924	0	0	0	0	0	0
1402779600	15/06/2014	107	109031	0	0	0	0	0	0
1402866000	16/06/2014	185	109216	0	0	0	0	0	0
1402952400	17/06/2014	66	109282	0	0	0	0	0	0
1403038800	18/06/2014	77	109359	0	0	0	0	0	0
1403125200	19/06/2014	57	109416	0	0	0	0	0	0
1403211600	20/06/2014	46	109462	0	0	0	0	0	0
1403298000	21/06/2014	85	109547	0	0	0	0	0	0
1403384400	22/06/2014	64	109611	0	0	0	0	0	0
1403470800	23/06/2014	56	109667	0	0	0	0	0	0
1403557200	24/06/2014	60	109727	0	0	0	0	0	0
1403643600	25/06/2014	115	109842	0	0	0	0	0	0
1403730000	26/06/2014	67	109909	0	0	0	0	0	0
1403816400	27/06/2014	56	109965	0	0	0	0	0	0
1403902800	28/06/2014	91	110056	0	0	0	0	0	0
1403989200	29/06/2014	119	110175	0	0	0	0	0	0
1404075600	30/06/2014	53	110228	0	0	0	0	0	0
1404162000	01/07/2014	98	110326	0	0	0	0	0	0
1404248400	02/07/2014	47	110373	0	0	0	0	0	0
1404334800	03/07/2014	50	110423	0	0	0	0	0	0
1404421200	04/07/2014	57	110480	0	0	0	0	0	0
1404507600	05/07/2014	55	110535	0	0	0	0	0	0
1404594000	06/07/2014	44	110579	0	0	0	0	0	0
1404680400	07/07/2014	46	110625	0	0	0	0	0	0
1404766800	08/07/2014	38	110663	0	0	0	0	0	0
1404853200	09/07/2014	97	110760	0	0	0	0	0	0
1404939600	10/07/2014	53	110813	0	0	0	0	0	0
1405026000	11/07/2014	67	110880	0	0	0	0	0	0
1405112400	12/07/2014	43	110923	0	0	0	0	0	0
1405198800	13/07/2014	55	110978	0	0	0	0	0	0
1405285200	14/07/2014	44	111022	0	0	0	0	0	0
1405371600	15/07/2014	69	111091	0	0	0	0	0	0
1405458000	16/07/2014	109	111200	0	0	0	0	0	0
1405544400	17/07/2014	49	111249	0	0	0	0	0	0
1405630800	18/07/2014	66	111315	0	0	0	0	0	0
1405717200	19/07/2014	91	111406	0	0	0	0	0	0
1405803600	20/07/2014	102	111508	0	0	0	0	0	0
1405890000	21/07/2014	78	111586	0	0	0	0	0	0
1405976400	22/07/2014	84	111670	0	0	0	0	0	0
1406062800	23/07/2014	56	111726	0	0	0	0	0	0
1406149200	24/07/2014	66	111792	0	0	0	0	0	0
1406235600	25/07/2014	29	111821	0	0	0	0	0	0
1406322000	26/07/2014	83	111904	0	0	0	0	0	0
1406408400	27/07/2014	82	111986	0	0	0	0	0	0
1406494800	28/07/2014	73	112059	0	0	0	0	0	0
1406581200	29/07/2014	45	112104	0	0	0	0	0	0
1406667600	30/07/2014	100	112204	0	0	0	0	0	0
1406754000	31/07/2014	38	112242	0	0	0	0	0	0
1406840400	01/08/2014	83	112325	0	0	0	0	0	0
1406926800	02/08/2014	121	112446	0	0	0	0	0	0
1407013200	03/08/2014	129	112575	0	0	0	0	0	0
1407099600	04/08/2014	94	112669	0	0	0	0	0	0
1407186000	05/08/2014	58	112727	0	0	0	0	0	0
1407272400	06/08/2014	53	112780	0	0	0	0	0	0
1407358800	07/08/2014	49	112829	0	0	0	0	0	0
1407445200	08/08/2014	29	112858	0	0	0	0	0	0
1407531600	09/08/2014	79	112937	0	0	0	0	0	0
1407618000	10/08/2014	64	113001	0	0	0	0	0	0
1407704400	11/08/2014	53	113054	0	0	0	0	0	0
1407790800	12/08/2014	56	113110	0	0	0	0	0	0
1407877200	13/08/2014	89	113199	0	0	0	0	0	0
1407963600	14/08/2014	84	113283	0	0	0	0	0	0
1408050000	15/08/2014	74	113357	0	0	0	0	0	0
1408136400	16/08/2014	57	113414	0	0	0	0	0	0
1408222800	17/08/2014	45	113459	0	0	0	0	0	0
1408309200	18/08/2014	63	113522	0	0	0	0	0	0
1408395600	19/08/2014	53	113575	0	0	0	0	0	0
1408482000	20/08/2014	70	113645	0	0	0	0	0	0
1408568400	21/08/2014	64	113709	0	0	0	0	0	0
1408654800	22/08/2014	46	113755	0	0	0	0	0	0
1408741200	23/08/2014	55	113810	0	0	0	0	0	0
1408827600	24/08/2014	55	113865	0	0	0	0	0	0
1408914000	25/08/2014	84	113949	0	0	0	0	0	0
1409000400	26/08/2014	80	114029	0	0	0	0	0	0
1409086800	27/08/2014	71	114100	0	0	0	0	0	0
1409173200	28/08/2014	92	114192	0	0	0	0	0	0
1409259600	29/08/2014	89	114281	0	0	0	0	0	0
1409346000	30/08/2014	68	114349	0	0	0	0	0	0
1409432400	31/08/2014	117	114466	0	0	0	0	0	0
1409518800	01/09/2014	82	114548	0	0	0	0	0	0
1409605200	02/09/2014	66	114614	0	0	0	0	0	0
1409691600	03/09/2014	68	114682	0	0	0	0	0	0
1409778000	04/09/2014	66	114748	0	0	0	0	0	0
1409864400	05/09/2014	63	114811	0	0	0	0	0	0
1409950800	06/09/2014	150	114961	0	0	0	0	0	0
1410037200	07/09/2014	73	115034	0	0	0	0	0	0
1410123600	08/09/2014	68	115102	0	0	0	0	0	0
1410210000	09/09/2014	110	115212	0	0	0	0	0	0
1410296400	10/09/2014	75	115287	0	0	0	0	0	0
1410382800	11/09/2014	104	115391	0	0	0	0	0	0
1410469200	12/09/2014	133	115524	0	0	0	0	0	0
1410555600	13/09/2014	51	115575	0	0	0	0	0	0
1410642000	14/09/2014	74	115649	0	0	0	0	0	0
1410728400	15/09/2014	150	115799	0	0	0	0	0	0
1410814800	16/09/2014	146	115945	0	0	0	0	0	0
1410901200	17/09/2014	99	116044	0	0	0	0	0	0
1410987600	18/09/2014	122	116166	0	0	0	0	0	0
1411074000	19/09/2014	62	116228	0	0	0	0	0	0
1411160400	20/09/2014	84	116312	0	0	0	0	0	0
1411246800	21/09/2014	103	116415	0	0	0	0	0	0
1411333200	22/09/2014	58	116473	0	0	0	0	0	0
1411419600	23/09/2014	88	116561	0	0	0	0	0	0
1411506000	24/09/2014	48	116609	0	0	0	0	0	0
1411592400	25/09/2014	40	116649	0	0	0	0	0	0
1411678800	26/09/2014	53	116702	0	0	0	0	0	0
1411765200	27/09/2014	36	116738	0	0	0	0	0	0
1411851600	28/09/2014	37	116775	0	0	0	0	0	0
1411938000	29/09/2014	54	116829	0	0	0	0	0	0
1412024400	30/09/2014	37	116866	0	0	0	0	0	0
1412110800	01/10/2014	88	116954	0	0	0	0	0	0
1412197200	02/10/2014	42	116996	0	0	0	0	0	0
1412283600	03/10/2014	74	117070	0	0	0	0	0	0
1412370000	04/10/2014	83	117153	0	0	0	0	0	0
1412456400	05/10/2014	74	117227	0	0	0	0	0	0
1412542800	06/10/2014	67	117294	0	0	0	0	0	0
1412629200	07/10/2014	40	117334	0	0	0	0	0	0
1412715600	08/10/2014	62	117396	0	0	0	0	0	0
1412802000	09/10/2014	57	117453	0	0	0	0	0	0
1412888400	10/10/2014	71	117524	0	0	0	0	0	0
1412974800	11/10/2014	24	117548	0	0	0	0	0	0
1413061200	12/10/2014	49	117597	0	0	0	0	0	0
1413147600	13/10/2014	34	117631	0	0	0	0	0	0
1413234000	14/10/2014	76	117707	0	0	0	0	0	0
1413320400	15/10/2014	61	117768	0	0	0	0	0	0
1413406800	16/10/2014	64	117832	0	0	0	0	0	0
1413493200	17/10/2014	81	117913	0	0	0	0	0	0
1413579600	18/10/2014	45	117958	0	0	0	0	0	0
1413666000	19/10/2014	47	118005	0	0	0	0	0	0
1413752400	20/10/2014	29	118034	0	0	0	0	0	0
1413838800	21/10/2014	93	118127	0	0	0	0	0	0
1413925200	22/10/2014	35	118162	0	0	0	0	0	0
1414011600	23/10/2014	57	118219	0	0	0	0	0	0
1414098000	24/10/2014	46	118265	0	0	0	0	0	0
1414184400	25/10/2014	82	118347	0	0	0	0	0	0
1414270800	26/10/2014	72	118419	0	0	0	0	0	0
1414360800	27/10/2014	65	118484	0	0	0	0	0	0
1414447200	28/10/2014	49	118533	0	0	0	0	0	0
1414533600	29/10/2014	97	118630	0	0	0	0	0	0
1414620000	30/10/2014	91	118721	0	0	0	0	0	0
1414706400	31/10/2014	41	118762	0	0	0	0	0	0
1414792800	01/11/2014	39	118801	0	0	0	0	0	0
1414879200	02/11/2014	94	118895	0	0	0	0	0	0
1414965600	03/11/2014	45	118940	0	0	0	0	0	0
1415052000	04/11/2014	66	119006	0	0	0	0	0	0
1415138400	05/11/2014	91	119097	0	0	0	0	0	0
1415224800	06/11/2014	62	119159	0	0	0	0	0	0
1415311200	07/11/2014	53	119212	0	0	0	0	0	0
1415397600	08/11/2014	40	119252	0	0	0	0	0	0
1415484000	09/11/2014	79	119331	0	0	0	0	0	0
1415570400	10/11/2014	63	119394	0	0	0	0	0	0
1415656800	11/11/2014	82	119476	0	0	0	0	0	0
1415743200	12/11/2014	35	119511	0	0	0	0	0	0
1415829600	13/11/2014	59	119570	0	0	0	0	0	0
1415916000	14/11/2014	42	119612	0	0	0	0	0	0
1416002400	15/11/2014	37	119649	0	0	0	0	0	0
1416088800	16/11/2014	36	119685	0	0	0	0	0	0
1416175200	17/11/2014	40	119725	0	0	0	0	0	0
1416261600	18/11/2014	70	119795	0	0	0	0	0	0
1416348000	19/11/2014	51	119846	0	0	0	0	0	0
1416434400	20/11/2014	83	119929	0	0	0	0	0	0
1416520800	21/11/2014	41	119970	0	0	0	0	0	0
1416607200	22/11/2014	33	120003	0	0	0	0	0	0
1416693600	23/11/2014	32	120035	0	0	0	0	0	0
1416780000	24/11/2014	36	120071	0	0	0	0	0	0
1416866400	25/11/2014	112	120183	0	0	0	0	0	0
1416952800	26/11/2014	25	120208	0	0	0	0	0	0
1417039200	27/11/2014	43	120251	0	0	0	0	0	0
1417125600	28/11/2014	49	120300	0	0	0	0	0	0
1417212000	29/11/2014	57	120357	0	0	0	0	0	0
1417298400	30/11/2014	85	120442	0	0	0	0	0	0
1417384800	01/12/2014	113	120555	0	0	0	0	0	0
1417471200	02/12/2014	41	120596	0	0	0	0	0	0
1417557600	03/12/2014	35	120631	0	0	0	0	0	0
1417644000	04/12/2014	48	120679	0	0	0	0	0	0
1417730400	05/12/2014	58	120737	0	0	0	0	0	0
1417816800	06/12/2014	33	120770	0	0	0	0	0	0
1417903200	07/12/2014	59	120829	0	0	0	0	0	0
1417989600	08/12/2014	56	120885	0	0	0	0	0	0
1418076000	09/12/2014	49	120934	0	0	0	0	0	0
1418162400	10/12/2014	42	120976	0	0	0	0	0	0
1418248800	11/12/2014	49	121025	0	0	0	0	0	0
1418335200	12/12/2014	28	121053	0	0	0	0	0	0
1418421600	13/12/2014	45	121098	0	0	0	0	0	0
1418508000	14/12/2014	54	121152	0	0	0	0	0	0
1418594400	15/12/2014	76	121228	0	0	0	0	0	0
1418680800	16/12/2014	141	121369	0	0	0	0	0	0
1418767200	17/12/2014	65	121434	0	0	0	0	0	0
1418853600	18/12/2014	42	121476	0	0	0	0	0	0
1418940000	19/12/2014	24	121500	0	0	0	0	0	0
1419026400	20/12/2014	51	121551	0	0	0	0	0	0
1419112800	21/12/2014	55	121606	0	0	0	0	0	0
1419199200	22/12/2014	36	121642	0	0	0	0	0	0
1419285600	23/12/2014	81	121723	0	0	0	0	0	0
1419372000	24/12/2014	49	121772	0	0	0	0	0	0
1419458400	25/12/2014	123	121895	0	0	0	0	0	0
1419544800	26/12/2014	61	121956	0	0	0	0	0	0
1419631200	27/12/2014	68	122024	0	0	0	0	0	0
1419717600	28/12/2014	114	122138	0	0	0	0	0	0
1419804000	29/12/2014	34	122172	0	0	0	0	0	0
1419890400	30/12/2014	44	122216	0	0	0	0	0	0
1419976800	31/12/2014	48	122264	0	0	0	0	0	0
1420063200	01/01/2015	49	122313	0	0	0	0	0	0
1420149600	02/01/2015	40	122353	0	0	0	0	0	0
1420236000	03/01/2015	26	122379	0	0	0	0	0	0
1420322400	04/01/2015	31	122410	0	0	0	0	0	0
1420408800	05/01/2015	17	122427	0	0	0	0	0	0
1420495200	06/01/2015	21	122448	0	0	0	0	0	0
1420581600	07/01/2015	12	122460	0	0	0	0	0	0
1420668000	08/01/2015	10	122470	0	0	0	0	0	0
1420754400	09/01/2015	23	122493	0	0	0	0	0	0
1420840800	10/01/2015	45	122538	0	0	0	0	0	0
1420927200	11/01/2015	19	122557	0	0	0	0	0	0
1421013600	12/01/2015	21	122578	0	0	0	0	0	0
1421100000	13/01/2015	21	122599	0	0	0	0	0	0
1421186400	14/01/2015	51	122650	0	0	0	0	0	0
1421272800	15/01/2015	35	122685	0	0	0	0	0	0
1421359200	16/01/2015	28	122713	0	0	0	0	0	0
1421445600	17/01/2015	13	122726	0	0	0	0	0	0
1421532000	18/01/2015	44	122770	0	0	0	0	0	0
1421618400	19/01/2015	44	122814	0	0	0	0	0	0
1421704800	20/01/2015	84	122898	0	0	0	0	0	0
1421791200	21/01/2015	52	122950	0	0	0	0	0	0
1421877600	22/01/2015	37	122987	0	0	0	0	0	0
1421964000	23/01/2015	102	123089	0	0	0	0	0	0
1422050400	24/01/2015	68	123157	0	0	0	0	0	0
1422136800	25/01/2015	84	123241	0	0	0	0	0	0
1422223200	26/01/2015	88	123329	0	0	0	0	0	0
1422309600	27/01/2015	48	123377	0	0	0	0	0	0
1422396000	28/01/2015	42	123419	0	0	0	0	0	0
1422482400	29/01/2015	39	123458	0	0	0	0	0	0
1422568800	30/01/2015	41	123499	0	0	0	0	0	0
1422655200	31/01/2015	38	123537	0	0	0	0	0	0
1422741600	01/02/2015	37	123574	0	0	0	0	0	0
1422828000	02/02/2015	81	123655	0	0	0	0	0	0
1422914400	03/02/2015	38	123693	0	0	0	0	0	0
1423000800	04/02/2015	55	123748	0	0	0	0	0	0
1423087200	05/02/2015	150	123898	0	0	0	0	0	0
1423173600	06/02/2015	102	124000	0	0	0	0	0	0
1423260000	07/02/2015	79	124079	0	0	0	0	0	0
1423346400	08/02/2015	30	124109	0	0	0	0	0	0
1423432800	09/02/2015	76	124185	0	0	0	0	0	0
1423519200	10/02/2015	49	124234	0	0	0	0	0	0
1423605600	11/02/2015	25	124259	0	0	0	0	0	0
1423692000	12/02/2015	9	124268	0	0	0	0	0	0
1423778400	13/02/2015	28	124296	0	0	0	0	0	0
1423864800	14/02/2015	32	124328	0	0	0	0	0	0
1423951200	15/02/2015	44	124372	0	0	0	0	0	0
1424037600	16/02/2015	37	124409	0	0	0	0	0	0
1424124000	17/02/2015	140	124549	0	0	0	0	0	0
1424210400	18/02/2015	69	124618	0	0	0	0	0	0
1424296800	19/02/2015	8	124626	0	0	0	0	0	0
1424383200	20/02/2015	20	124646	0	0	0	0	0	0
1424469600	21/02/2015	83	124729	0	0	0	0	0	0
1424556000	22/02/2015	48	124777	0	0	0	0	0	0
